id,record_key,timestamp,from_bank,from_account,from_country,to_bank,to_account,to_country,amount_received,receiving_currency,amount_paid,payment_currency,payment_format,is_laundering,predicted_alert,model_score,is_dashboard_sample
20879077,2022/09/11 15:07|0293977|82262A340|01100201|8276F4280|335.54|UK Pound,2022-09-11 15:07:00,Bank 293977,82262A340,US,Bank 1100201,8276F4280,CH,335.54,UK Pound,335.54,UK Pound,Cash,f,f,0.137,t
20898459,2022/09/11 15:41|02211819|84F67B171|00209264|84FB4DA41|0.003804|Bitcoin,2022-09-11 15:41:00,Bank 2211819,84F67B171,NL,Bank 209264,84FB4DA41,DE,0,Bitcoin,0,Bitcoin,Bitcoin,f,f,0.1793,t
20902393,2022/09/11 16:11|0246084|81B241ED0|02597|833DA8F70|59.51|US Dollar,2022-09-11 16:11:00,Bank 246084,81B241ED0,AE,Bank 2597,833DA8F70,SG,59.51,USD,59.51,USD,Wire,f,f,0.1631,t
20921232,2022/09/11 16:58|015830|803E718C0|0210789|808ADBF20|245.81|Euro,2022-09-11 16:58:00,Bank 15830,803E718C0,CH,Bank 210789,808ADBF20,AE,245.81,EUR,245.81,EUR,Cheque,f,f,0.2142,t
20944152,2022/09/13 19:27|0014997|8240544A0|0229256|80AB415B0|5559.75|Euro,2022-09-13 19:27:00,Bank 14997,8240544A0,CH,Bank 229256,80AB415B0,GB,5559.75,EUR,5559.75,EUR,ACH,t,t,0.7718,t
20944177,2022/09/17 15:03|0020990|810ACCF00|027907|803AF8760|12596.98|US Dollar,2022-09-17 15:03:00,Bank 20990,810ACCF00,GB,Bank 27907,803AF8760,GB,12596.98,USD,12596.98,USD,ACH,t,t,0.8986,t
20946113,2022/09/11 17:27|070|1004289C0|01190253|847962C60|2494.33|Shekel,2022-09-11 17:27:00,Willows Thrift,1004289C0,CH,Bank 1190253,847962C60,DE,2494.33,Shekel,2494.33,Shekel,Cheque,f,f,0.193,t
20946960,2022/09/11 17:28|00211182|850AE9991|02214782|851BA4241|2.112933|Bitcoin,2022-09-11 17:28:00,Bank 211182,850AE9991,AE,Bank 2214782,851BA4241,NL,2.11,Bitcoin,2.11,Bitcoin,Bitcoin,f,f,0.0986,t
20954893,2022/09/11 17:49|005435|804F10D10|0278525|81EB64D10|4376.71|Euro,2022-09-11 17:49:00,Bank 5435,804F10D10,US,Bank 278525,81EB64D10,SG,4376.71,EUR,4376.71,EUR,Credit Card,f,f,0.0783,t
20961193,2022/09/11 17:48|070|100428930|0213|8390398A0|1455.90|Brazil Real,2022-09-11 17:48:00,Willows Thrift,100428930,CH,Israel Bank #13,8390398A0,SG,1455.9,BRL,1455.9,BRL,Cheque,f,f,0.2121,t
20965918,2022/09/11 22:26|0012284|8181219F0|022794|80A6DBB30|3494.66|Euro,2022-09-11 22:26:00,Bank 12284,8181219F0,AE,Bank 22794,80A6DBB30,HK,3494.66,EUR,3494.66,EUR,ACH,t,t,0.8916,t
20972168,2022/09/11 18:21|0154123|81A610410|00115157|8491AC390|216.40|Euro,2022-09-11 18:21:00,Bank 154123,81A610410,SG,Bank 115157,8491AC390,US,216.4,EUR,216.4,EUR,Cheque,f,f,0.2684,t
20978140,2022/09/11 18:13|01180645|842623CB0|02182159|84678E820|31.51|Shekel,2022-09-11 18:13:00,Bank 1180645,842623CB0,SG,Bank 2182159,84678E820,NL,31.51,Shekel,31.51,Shekel,Cash,f,f,0.3636,t
20982347,2022/09/11 18:37|0148377|81E90DE80|0283880|82A48D590|1898.86|US Dollar,2022-09-11 18:37:00,Bank 148377,81E90DE80,GB,Bank 283880,82A48D590,DE,1898.86,USD,1898.86,USD,Cheque,f,f,0.0838,t
20985592,2022/09/11 18:46|027512|80507CE60|027512|80507CE60|1839.46|US Dollar,2022-09-11 18:46:00,Bank 27512,80507CE60,GB,Bank 27512,80507CE60,GB,1569.79,EUR,1839.46,USD,ACH,f,f,0.3664,t
20990589,2022/09/11 18:38|070|1004287C8|0175523|81F1687E0|135992.30|Ruble,2022-09-11 18:38:00,Willows Thrift,1004287C8,CH,Bank 175523,81F1687E0,US,135992.3,RUB,135992.3,RUB,Credit Card,f,f,0.105,t
20994584,2022/09/11 18:43|01210700|84DF670B1|01209574|84EFA6481|0.005857|Bitcoin,2022-09-11 18:43:00,Bank 1210700,84DF670B1,NL,Bank 1209574,84EFA6481,SG,0.01,Bitcoin,0.01,Bitcoin,Bitcoin,f,f,0.2547,t
20996452,2022/09/11 19:23|0037737|8139A9340|0220538|8139A92F0|2168.12|US Dollar,2022-09-11 19:23:00,Bank 37737,8139A9340,HK,Bank 220538,8139A92F0,NL,2168.12,USD,2168.12,USD,ACH,f,f,0.3188,t
21016425,2022/09/11 19:57|02144065|8421A9270|0163183|8471659E0|32.49|US Dollar,2022-09-11 19:57:00,Bank 2144065,8421A9270,AE,Bank 163183,8471659E0,HK,32.49,USD,32.49,USD,Credit Card,f,f,0.1245,t
21020105,2022/09/11 19:50|001512|8125141A0|0116385|83924D980|669.55|Euro,2022-09-11 19:50:00,Bank 1512,8125141A0,GB,Bank 116385,83924D980,AE,669.55,EUR,669.55,EUR,Cash,f,f,0.2795,t
21030366,2022/09/11 20:25|0025268|81D4B7AD0|0082398|8250E8280|240494.32|US Dollar,2022-09-11 20:25:00,Bank 25268,81D4B7AD0,CH,Bank 82398,8250E8280,NL,240494.32,USD,240494.32,USD,ACH,f,f,0.2962,t
21036267,2022/09/11 20:24|001137|800A1BB40|01150063|83D77F300|7295.28|Euro,2022-09-11 20:24:00,Bank 1137,800A1BB40,DE,Bank 1150063,83D77F300,HK,7295.28,EUR,7295.28,EUR,Cheque,f,f,0.3105,t
21045302,2022/09/11 20:37|006138|80D0EF5E0|015325|80683D080|125413.26|US Dollar,2022-09-11 20:37:00,Bank 6138,80D0EF5E0,CH,Bank 15325,80683D080,HK,125413.26,USD,125413.26,USD,Cheque,f,f,0.3469,t
21046154,2022/09/17 07:03|00718|824D54C10|009340|824D54C60|11310.16|US Dollar,2022-09-17 07:03:00,Bank 718,824D54C10,DE,Bank 9340,824D54C60,US,11310.16,USD,11310.16,USD,ACH,t,t,0.8043,t
21055021,2022/09/11 20:40|0075101|81B797F50|0172103|81E1EF840|28935.84|Ruble,2022-09-11 20:40:00,Bank 75101,81B797F50,NL,Bank 172103,81E1EF840,CH,28935.84,RUB,28935.84,RUB,Cheque,f,f,0.3685,t
21055515,2022/09/17 15:00|022728|804FBCD00|00544|81D3C7740|5045.54|US Dollar,2022-09-17 15:00:00,Bank 22728,804FBCD00,DE,Bank 544,81D3C7740,AE,5045.54,USD,5045.54,USD,ACH,t,f,0.2636,t
21064711,2022/09/11 21:07|00128748|84B0A52B0|02175657|84B0A56C0|4189.06|US Dollar,2022-09-11 21:07:00,Bank 128748,84B0A52B0,HK,Bank 2175657,84B0A56C0,SG,4189.06,USD,4189.06,USD,ACH,t,t,0.8245,t
21073100,2022/09/11 21:25|00146178|835D5FFC0|00143998|836402630|5374.41|Mexican Peso,2022-09-11 21:25:00,Bank 146178,835D5FFC0,NL,Bank 143998,836402630,GB,5374.41,MXN,5374.41,MXN,Credit Card,f,f,0.2195,t
21077829,2022/09/11 21:35|02597|8005C8F40|0183399|820DB6290|295.67|US Dollar,2022-09-11 21:35:00,Bank 2597,8005C8F40,SG,Bank 183399,820DB6290,AE,295.67,USD,295.67,USD,Cheque,f,f,0.1187,t
21080385,2022/09/11 21:44|070|100428660|0140569|8478C6D00|116.48|US Dollar,2022-09-11 21:44:00,Willows Thrift,100428660,CH,Bank 140569,8478C6D00,HK,116.48,USD,116.48,USD,Cash,f,f,0.1443,t
21087448,2022/09/13 11:14|001148|8010A0890|0216632|806CE3600|4474.14|Euro,2022-09-13 11:14:00,Bank 1148,8010A0890,CH,Bank 216632,806CE3600,CH,4474.14,EUR,4474.14,EUR,ACH,t,t,0.7611,t
21087595,2022/09/11 21:57|0098620|824D935A0|0096559|826AB5680|301.55|UK Pound,2022-09-11 21:57:00,Bank 98620,824D935A0,DE,Bank 96559,826AB5680,GB,301.55,UK Pound,301.55,UK Pound,Cheque,f,f,0.3144,t
21088412,2022/09/11 21:31|02126362|82F1EEC10|00126614|82F84F700|38905.03|Australian Dollar,2022-09-11 21:31:00,Bank 2126362,82F1EEC10,NL,Bank 126614,82F84F700,US,38905.03,AUD,38905.03,AUD,Credit Card,f,f,0.0727,t
21090403,2022/09/11 21:51|01180218|846EF9F50|01186249|847117930|580.18|Shekel,2022-09-11 21:51:00,Bank 1180218,846EF9F50,SG,Bank 1186249,847117930,NL,580.18,Shekel,580.18,Shekel,Cheque,f,f,0.1899,t
21095046,2022/09/11 22:27|0018104|81D7AFB90|0285462|8305C5BB0|348.79|US Dollar,2022-09-11 22:27:00,Bank 18104,81D7AFB90,US,Bank 285462,8305C5BB0,GB,348.79,USD,348.79,USD,Wire,f,f,0.2468,t
21105773,2022/09/11 22:09|00155430|83922DD70|01163290|83C628C40|12268.75|Brazil Real,2022-09-11 22:09:00,Bank 155430,83922DD70,SG,Bank 1163290,83C628C40,CH,12268.75,BRL,12268.75,BRL,Credit Card,f,f,0.2855,t
21114761,2022/09/11 22:53|007537|804315670|0225981|80DF15B40|32209.05|Euro,2022-09-11 22:53:00,Bank 7537,804315670,NL,Bank 225981,80DF15B40,GB,32209.05,EUR,32209.05,EUR,Cheque,f,f,0.1564,t
21127079,2022/09/11 23:10|0235985|8231E8FC0|0092010|82C369280|264.45|US Dollar,2022-09-11 23:10:00,Bank 235985,8231E8FC0,US,Bank 92010,82C369280,GB,264.45,USD,264.45,USD,Credit Card,f,f,0.198,t
21132404,2022/09/11 23:22|0213197|806D84DA0|015096|836EA09E0|1657.02|Euro,2022-09-11 23:22:00,Bank 213197,806D84DA0,CH,Bank 15096,836EA09E0,NL,1657.02,EUR,1657.02,EUR,Credit Card,f,f,0.3817,t
21137132,2022/09/11 23:14|00124800|83018BA80|01129846|831077870|3154.86|Australian Dollar,2022-09-11 23:14:00,Bank 124800,83018BA80,US,Bank 1129846,831077870,CH,3154.86,AUD,3154.86,AUD,Cheque,f,f,0.3406,t
21140664,2022/09/11 23:43|011798|805277A90|017976|807FA2F40|228.40|US Dollar,2022-09-11 23:43:00,Bank 11798,805277A90,SG,Bank 17976,807FA2F40,HK,228.4,USD,228.4,USD,Credit Card,f,f,0.1121,t
21149376,2022/09/11 23:54|021|800083FE0|012|806B4C660|10628.01|Yuan,2022-09-11 23:54:00,Bank 21,800083FE0,AE,National Bank of Columbus,806B4C660,DE,10628.01,CNY,10628.01,CNY,Credit Card,f,t,0.6031,t
21167855,2022/09/12 00:17|0030935|819108E90|009376|823D8AEC0|4.71|US Dollar,2022-09-12 00:17:00,Bank 30935,819108E90,NL,Bank 9376,823D8AEC0,SG,4.71,USD,4.71,USD,Credit Card,f,f,0.1913,t
21177298,2022/09/12 00:26|0066226|82EA535E0|0064097|81FC8F7F0|31.67|US Dollar,2022-09-12 00:26:00,Bank 66226,82EA535E0,GB,Bank 64097,81FC8F7F0,CH,31.67,USD,31.67,USD,Credit Card,f,f,0.0486,t
21185873,2022/09/12 00:25|0027427|835471DB0|0115290|8447BD3C0|449.34|US Dollar,2022-09-12 00:25:00,Bank 27427,835471DB0,CH,Bank 115290,8447BD3C0,GB,449.34,USD,449.34,USD,Cash,f,f,0.1594,t
21193652,2022/09/12 00:25|021015|800833130|001827|80400AED0|181.90|Euro,2022-09-12 00:25:00,Bank 21015,800833130,GB,Bank 1827,80400AED0,AE,181.9,EUR,181.9,EUR,Credit Card,f,f,0.2292,t
21195753,2022/09/12 00:27|0219767|807FBF840|0125872|825C81F60|321.95|Euro,2022-09-12 00:27:00,Bank 219767,807FBF840,US,Bank 125872,825C81F60,NL,321.95,EUR,321.95,EUR,Credit Card,f,t,0.6309,t
21202884,2022/09/12 00:08|0227093|81E168660|02117587|84BFAB5A0|7.73|Euro,2022-09-12 00:08:00,Bank 227093,81E168660,SG,Bank 2117587,84BFAB5A0,SG,7.73,EUR,7.73,EUR,Credit Card,f,f,0.211,t
21207622,2022/09/12 00:21|016890|802BA0590|0169622|832BC1950|284.69|Euro,2022-09-12 00:21:00,Bank 16890,802BA0590,HK,Bank 169622,832BC1950,CH,284.69,EUR,284.69,EUR,Credit Card,f,f,0.0844,t
21215512,2022/09/12 00:21|0117909|80D21FC70|0138453|8103FAC10|291.62|Yuan,2022-09-12 00:21:00,Bank 117909,80D21FC70,GB,Bank 138453,8103FAC10,DE,291.62,CNY,291.62,CNY,Credit Card,f,f,0.0769,t
21215685,2022/09/12 00:15|0034627|80D5E65D0|0121421|80C6DEED0|265.59|Yuan,2022-09-12 00:15:00,Netherlands Bank #7275,80D5E65D0,AE,Bank 121421,80C6DEED0,CH,265.59,CNY,265.59,CNY,Credit Card,f,f,0.0563,t
21218159,2022/09/12 00:14|0047423|817D8ACB0|0096216|83D9440F0|12.56|Yuan,2022-09-12 00:14:00,Bank 47423,817D8ACB0,GB,Bank 96216,83D9440F0,DE,12.56,CNY,12.56,CNY,Credit Card,f,f,0.0863,t
21230735,2022/09/14 18:33|0035832|8190B2FE0|0112136|8148F9450|5625.57|US Dollar,2022-09-14 18:33:00,Bank 35832,8190B2FE0,NL,Bank 112136,8148F9450,DE,5625.57,USD,5625.57,USD,ACH,t,t,0.8176,t
21230784,2022/09/12 00:26|005|813EFD090|0148158|81696A850|9156.36|US Dollar,2022-09-12 00:26:00,India Bank #26,813EFD090,SG,Bank 148158,81696A850,DE,9156.36,USD,9156.36,USD,ACH,t,f,0.3727,t
21232547,2022/09/12 00:01|028|822CAC090|029|822CDE1D0|262.13|Canadian Dollar,2022-09-12 00:01:00,Bank 28,822CAC090,HK,UK Bank #12,822CDE1D0,NL,262.13,CAD,262.13,CAD,Credit Card,f,f,0.1288,t
21233470,2022/09/12 00:29|02113027|829F5FE80|00114367|82DAAA720|22.54|Canadian Dollar,2022-09-12 00:29:00,Bank 2113027,829F5FE80,US,Bank 114367,82DAAA720,GB,22.54,CAD,22.54,CAD,Credit Card,f,f,0.071,t
21243940,2022/09/12 00:20|00168454|83E941000|01170111|83F56E1A0|34.61|Swiss Franc,2022-09-12 00:20:00,Bank 168454,83E941000,GB,Bank 1170111,83F56E1A0,NL,34.61,CHF,34.61,CHF,Credit Card,f,f,0.3102,t
21246159,2022/09/12 00:15|01180658|8427ED9F0|01180645|842C4DE40|310.21|Shekel,2022-09-12 00:15:00,Bank 1180658,8427ED9F0,AE,Bank 1180645,842C4DE40,SG,310.21,Shekel,310.21,Shekel,Credit Card,f,f,0.367,t
21248975,2022/09/12 00:23|01185400|845BD76F0|02188102|847BADE10|2179.28|Shekel,2022-09-12 00:23:00,Bank 1185400,845BD76F0,SG,Bank 2188102,847BADE10,HK,2179.28,Shekel,2179.28,Shekel,Cheque,f,t,0.6397,t
21252130,2022/09/12 00:04|01212535|84E0C5C71|01212535|84E0C5C71|0.006113|Bitcoin,2022-09-12 00:04:00,Bank 1212535,84E0C5C71,SG,Bank 1212535,84E0C5C71,SG,0.01,Bitcoin,0.01,Bitcoin,Bitcoin,f,f,0.1074,t
21278166,2022/09/12 00:32|0138453|80E3BA510|0040999|810C844A0|114654.55|Yuan,2022-09-12 00:32:00,Bank 138453,80E3BA510,DE,Bank 40999,810C844A0,CH,114654.55,CNY,114654.55,CNY,Cheque,f,f,0.1922,t
21282414,2022/09/12 00:41|070|1004287C8|0176237|81E104C40|18992.14|Ruble,2022-09-12 00:41:00,Willows Thrift,1004287C8,CH,Bank 176237,81E104C40,AE,18992.14,RUB,18992.14,RUB,Credit Card,f,f,0.163,t
21283201,2022/09/12 00:36|0095274|8231C8290|027|8232A61D0|2413.90|UK Pound,2022-09-12 00:36:00,Bank 95274,8231C8290,AE,China Bank #49,8232A61D0,AE,2413.9,UK Pound,2413.9,UK Pound,Credit Card,f,f,0.1128,t
21286744,2022/09/12 00:56|01140119|833CC1F90|02142469|83427D930|25250586.10|Mexican Peso,2022-09-12 00:56:00,Bank 1140119,833CC1F90,NL,Bank 2142469,83427D930,US,25250586.1,MXN,25250586.1,MXN,Cheque,f,f,0.4238,t
21292380,2022/09/12 00:52|00212017|84E16AE71|01210646|84E9FE4A1|2.056082|Bitcoin,2022-09-12 00:52:00,Bank 212017,84E16AE71,CH,Bank 1210646,84E9FE4A1,DE,2.06,Bitcoin,2.06,Bitcoin,Bitcoin,f,f,0.113,t
21295555,2022/09/12 01:24|011081|802D3DFA0|0032525|80C601CA0|19.32|US Dollar,2022-09-12 01:24:00,Bank 11081,802D3DFA0,CH,First Bank of Montpelier,80C601CA0,NL,19.32,USD,19.32,USD,ACH,f,f,0.1562,t
21303916,2022/09/12 01:09|0220845|8120F0EB0|0173329|83EBA8C90|209.10|US Dollar,2022-09-12 01:09:00,Bank 220845,8120F0EB0,CH,Bank 173329,83EBA8C90,US,209.1,USD,209.1,USD,Credit Card,f,f,0.2833,t
21305849,2022/09/12 01:12|0035862|81A9697B0|00190599|84C00C630|1.82|US Dollar,2022-09-12 01:12:00,China Bank #2161,81A9697B0,AE,Bank 190599,84C00C630,NL,1.82,USD,1.82,USD,Cash,f,f,0.1548,t
21312435,2022/09/12 01:00|0011686|804D94AF0|0021832|8299AD3D0|597.41|Euro,2022-09-12 01:00:00,Bank 11686,804D94AF0,SG,Bank 21832,8299AD3D0,SG,597.41,EUR,597.41,EUR,Cheque,f,f,0.1686,t
21316582,2022/09/12 01:23|003|804EFA000|003|804EFA000|1055717.47|Euro,2022-09-12 01:23:00,Germany Bank #106,804EFA000,NL,Germany Bank #106,804EFA000,NL,8285415.23,CNY,1055717.47,EUR,ACH,f,f,0.41,t
21325083,2022/09/12 01:09|01126098|82F10BC90|02126907|82F10D9C0|6539.93|Australian Dollar,2022-09-12 01:09:00,Bank 1126098,82F10BC90,HK,Bank 2126907,82F10D9C0,US,6539.93,AUD,6539.93,AUD,ACH,t,t,0.9639,t
21326634,2022/09/12 01:07|070|1004288E8|02147974|8366E8250|20398.90|Mexican Peso,2022-09-12 01:07:00,Willows Thrift,1004288E8,CH,Bank 2147974,8366E8250,NL,20398.9,MXN,20398.9,MXN,Credit Card,f,f,0.202,t
21327659,2022/09/12 01:12|02159266|83A443A20|01161640|83B67F980|2954.58|Brazil Real,2022-09-12 01:12:00,Bank 2159266,83A443A20,DE,Bank 1161640,83B67F980,NL,2954.58,BRL,2954.58,BRL,ACH,f,t,0.6272,t
21330642,2022/09/12 01:27|01200955|84A1D5FA0|00202553|84A4EC430|7835.62|Saudi Riyal,2022-09-12 01:27:00,Bank 1200955,84A1D5FA0,AE,Bank 202553,84A4EC430,GB,7835.62,SAR,7835.62,SAR,Credit Card,f,f,0.225,t
21344711,2022/09/12 01:43|0019022|809425D00|02105980|84ABB8D90|1462.75|US Dollar,2022-09-12 01:43:00,Bank 19022,809425D00,SG,Bank 2105980,84ABB8D90,US,1462.75,USD,1462.75,USD,Cheque,f,f,0.2115,t
21347790,2022/09/12 01:36|002035|802BC33D0|0219727|80886ABC0|30.41|Euro,2022-09-12 01:36:00,Bank 2035,802BC33D0,AE,Bank 219727,80886ABC0,US,30.41,EUR,30.41,EUR,Cheque,f,f,0.2013,t
21355159,2022/09/12 01:31|0229892|80DF41510|0127838|80E03A8C0|235372.04|Yuan,2022-09-12 01:31:00,Bank 229892,80DF41510,HK,Bank 127838,80E03A8C0,DE,235372.04,CNY,235372.04,CNY,Cheque,f,f,0.2337,t
21365448,2022/09/12 01:38|0014|80009F5F0|00158233|83A626750|6021.26|Brazil Real,2022-09-12 01:38:00,Slovakia Bank #4,80009F5F0,CH,Bank 158233,83A626750,CH,6021.26,BRL,6021.26,BRL,Cheque,f,f,0.1318,t
21366716,2022/09/12 01:39|02167828|83D3ED8B0|00175933|840BDE090|6.67|Swiss Franc,2022-09-12 01:39:00,Bank 2167828,83D3ED8B0,GB,Bank 175933,840BDE090,CH,6.67,CHF,6.67,CHF,Cheque,f,f,0.2914,t
21384879,2022/09/12 02:27|011853|800A0BBE0|002098|801B6C950|196.92|Euro,2022-09-12 02:27:00,Bank 11853,800A0BBE0,GB,Bank 2098,801B6C950,US,196.92,EUR,196.92,EUR,ACH,f,f,0.176,t
21392451,2022/09/12 02:26|018077|81098B660|0157344|843579AE0|555.90|Euro,2022-09-12 02:26:00,Bank 18077,81098B660,HK,Bank 157344,843579AE0,GB,555.9,EUR,555.9,EUR,Credit Card,f,f,0.2528,t
21399178,2022/09/12 02:18|0072043|81B82D3D0|0086339|82020FE00|3688123.85|Ruble,2022-09-12 02:18:00,Bank 72043,81B82D3D0,AE,Bank 86339,82020FE00,GB,3688123.85,RUB,3688123.85,RUB,Cheque,f,f,0.1356,t
21407525,2022/09/12 02:27|070|1004289C0|02185221|848F51E10|16522.29|Shekel,2022-09-12 02:27:00,Willows Thrift,1004289C0,CH,Bank 2185221,848F51E10,CH,16522.29,Shekel,16522.29,Shekel,Cheque,f,f,0.3578,t
21419616,2022/09/12 02:34|070|100428660|0116139|83BAF8840|78256.50|US Dollar,2022-09-12 02:34:00,Willows Thrift,100428660,CH,Bank 116139,83BAF8840,GB,78256.5,USD,78256.5,USD,Cash,f,f,0.2048,t
21440964,2022/09/12 02:36|00109628|828CBD140|02126907|830DB0160|362.73|Australian Dollar,2022-09-12 02:36:00,Bank 109628,828CBD140,HK,Bank 2126907,830DB0160,US,362.73,AUD,362.73,AUD,Cheque,f,f,0.0911,t
21442273,2022/09/12 02:37|02144867|8366E4190|01147987|837334E80|1300.50|Mexican Peso,2022-09-12 02:37:00,Bank 2144867,8366E4190,NL,Bank 1147987,837334E80,HK,1300.5,MXN,1300.5,MXN,Cash,f,f,0.234,t
21447590,2022/09/12 02:47|02214792|84EC3D851|00218769|8508902E1|0.223878|Bitcoin,2022-09-12 02:47:00,Bank 2214792,84EC3D851,DE,Bank 218769,8508902E1,SG,0.22,Bitcoin,0.22,Bitcoin,Bitcoin,f,f,0.1525,t
21447743,2022/09/12 02:36|00214749|85016F561|01210646|851626451|0.134883|Bitcoin,2022-09-12 02:36:00,Bank 214749,85016F561,US,Bank 1210646,851626451,DE,0.13,Bitcoin,0.13,Bitcoin,Bitcoin,f,f,0.3203,t
21460488,2022/09/12 03:05|0136339|82002FF40|0054227|848A09400|1577.25|US Dollar,2022-09-12 03:05:00,Bank 136339,82002FF40,CH,Bank 54227,848A09400,GB,1577.25,USD,1577.25,USD,ACH,f,f,0.3288,t
21461663,2022/09/12 03:06|0252706|84EFD7380|00154185|84EFD70C0|4484.57|US Dollar,2022-09-12 03:06:00,Bank 252706,84EFD7380,CH,Bank 154185,84EFD70C0,DE,4484.57,USD,4484.57,USD,ACH,f,t,0.6176,t
21462214,2022/09/12 03:18|0049162|82154E490|0093219|851DE4760|873.96|US Dollar,2022-09-12 03:18:00,Bank 49162,82154E490,GB,Bank 93219,851DE4760,DE,873.96,USD,873.96,USD,Credit Card,f,f,0.2279,t
21482399,2022/09/12 03:17|02158871|83A2163C0|01159590|839FF9400|512.53|Brazil Real,2022-09-12 03:17:00,Bank 2158871,83A2163C0,NL,Bank 1159590,839FF9400,SG,512.53,BRL,512.53,BRL,Cash,f,t,0.6718,t
21495271,2022/09/12 03:59|025994|8034A5060|0092518|82D7F5250|44305.90|US Dollar,2022-09-12 03:59:00,Bank 25994,8034A5060,US,Bank 92518,82D7F5250,GB,44305.9,USD,44305.9,USD,Cheque,f,f,0.128,t
21500992,2022/09/12 03:34|001|800239380|02408|8005069F0|514.65|Euro,2022-09-12 03:34:00,First Bank of Portland,800239380,NL,Bank 2408,8005069F0,NL,514.65,EUR,514.65,EUR,Cheque,f,f,0.0934,t
21506905,2022/09/12 03:51|0210330|804989B10|0126765|82C885E10|424.28|Euro,2022-09-12 03:51:00,Bank 210330,804989B10,GB,Bank 126765,82C885E10,HK,424.28,EUR,424.28,EUR,Cheque,f,f,0.3651,t
21506961,2022/09/12 03:48|0219685|81E4A8080|0239080|82D1EB850|527.89|Euro,2022-09-12 03:48:00,Bank 219685,81E4A8080,HK,Bank 239080,82D1EB850,US,527.89,EUR,527.89,EUR,Cheque,f,f,0.3771,t
21508890,2022/09/12 03:32|02470|80A28A210|02123402|842EEAC50|9866.19|Euro,2022-09-12 03:32:00,Bank 2470,80A28A210,US,Bank 2123402,842EEAC50,DE,9866.19,EUR,9866.19,EUR,Credit Card,f,f,0.137,t
21512823,2022/09/14 17:32|0013235|80C570830|002416|805091F10|7319.62|Euro,2022-09-14 17:32:00,Bank 13235,80C570830,AE,Bank 2416,805091F10,NL,7319.62,EUR,7319.62,EUR,ACH,t,f,0.4333,t
21515577,2022/09/12 03:46|0175986|81DC225C0|0277047|81E7AB640|185451.57|Ruble,2022-09-12 03:46:00,Bank 175986,81DC225C0,CH,Bank 277047,81E7AB640,AE,185451.57,RUB,185451.57,RUB,Cheque,f,f,0.4007,t
21520852,2022/09/12 03:34|02147974|8368F8210|01143894|83801EDB0|8379.10|Mexican Peso,2022-09-12 03:34:00,Bank 2147974,8368F8210,NL,Bank 1143894,83801EDB0,CH,8379.1,MXN,8379.1,MXN,Cheque,f,f,0.1259,t
21522471,2022/09/12 03:58|0115|83D9F7F00|02171614|83FB520A0|423.46|Swiss Franc,2022-09-12 03:58:00,Israel Bank #9,83D9F7F00,DE,Bank 2171614,83FB520A0,NL,423.46,CHF,423.46,CHF,Wire,f,f,0.1587,t
21533644,2022/09/12 04:06|0135165|80D342EA0|02106609|8272A7880|4.73|US Dollar,2022-09-12 04:06:00,Bank 135165,80D342EA0,AE,Bank 2106609,8272A7880,HK,4.73,USD,4.73,USD,Credit Card,f,f,0.222,t
21538488,2022/09/12 04:16|0199640|841335A40|02167114|8459E3270|21.01|US Dollar,2022-09-12 04:16:00,Bank 199640,841335A40,CH,Bank 2167114,8459E3270,SG,21.01,USD,21.01,USD,Credit Card,f,t,0.6951,t
21544454,2022/09/12 04:04|007385|8069AE090|0218695|816EC9F00|140.92|Euro,2022-09-12 04:04:00,Bank 7385,8069AE090,DE,Bank 218695,816EC9F00,AE,140.92,EUR,140.92,EUR,Wire,f,f,0.2671,t
21544929,2022/09/12 04:15|0246807|81BD54F50|0278525|81CDF7C10|503547.95|Euro,2022-09-12 04:15:00,Bank 246807,81BD54F50,SG,Bank 278525,81CDF7C10,SG,503547.95,EUR,503547.95,EUR,Cheque,f,f,0.2849,t
21546234,2022/09/12 04:10|0012882|80870E100|0110790|829953080|6451.35|Euro,2022-09-12 04:10:00,Bank 12882,80870E100,CH,Bank 110790,829953080,NL,6451.35,EUR,6451.35,EUR,Cheque,f,f,0.3418,t
21546673,2022/09/12 04:24|0027495|80B678550|0172643|82FAE2790|1974.75|Euro,2022-09-12 04:24:00,Bank 27495,80B678550,AE,Bank 172643,82FAE2790,CH,1974.75,EUR,1974.75,EUR,Cheque,f,f,0.2789,t
21547805,2022/09/12 04:07|005569|8093D29F0|0286033|83D12D3C0|80.25|Euro,2022-09-12 04:07:00,Bank 5569,8093D29F0,SG,Bank 286033,83D12D3C0,HK,80.25,EUR,80.25,EUR,ACH,f,f,0.1338,t
21562275,2022/09/12 04:25|070|1004289C0|0015|8429A56A0|13882.83|Shekel,2022-09-12 04:25:00,Willows Thrift,1004289C0,CH,China Bank #5,8429A56A0,NL,13882.83,Shekel,13882.83,Shekel,Credit Card,f,f,0.1331,t
21569313,2022/09/12 04:40|024830|806D5AA00|0131458|814148D60|1207.77|US Dollar,2022-09-12 04:40:00,Bank 24830,806D5AA00,DE,Bank 131458,814148D60,HK,1207.77,USD,1207.77,USD,Credit Card,f,f,0.146,t
21569746,2022/09/12 04:54|020|816E653F0|0211154|816E673F0|3231.72|US Dollar,2022-09-12 04:54:00,First Bank of Danbury,816E653F0,NL,Bank 211154,816E673F0,SG,3231.72,USD,3231.72,USD,ACH,f,f,0.2056,t
